tipo,origen,pais,periodo,total,level,year,month,date,pais_final
Pernoctaciones,Total,Dinamarca,2017M11,211547.0,country,2017,11,2017-11-01,dinamarca
Pernoctaciones,Total,Dinamarca,2017M12,169659.0,country,2017,12,2017-12-01,dinamarca
Pernoctaciones,Total,Dinamarca,2018M01,241348.0,country,2018,1,2018-01-01,dinamarca
Pernoctaciones,Total,Dinamarca,2018M02,266689.0,country,2018,2,2018-02-01,dinamarca
Pernoctaciones,Total,Dinamarca,2018M03,328675.0,country,2018,3,2018-03-01,dinamarca
Pernoctaciones,Total,Dinamarca,2018M04,251256.0,country,2018,4,2018-04-01,dinamarca
Pernoctaciones,Total,Dinamarca,2018M05,249773.0,country,2018,5,2018-05-01,dinamarca
Pernoctaciones,Total,Dinamarca,2018M06,240024.0,country,2018,6,2018-06-01,dinamarca
Pernoctaciones,Total,Dinamarca,2018M07,488816.0,country,2018,7,2018-07-01,dinamarca
Pernoctaciones,Total,Dinamarca,2018M08,287154.0,country,2018,8,2018-08-01,dinamarca
Pernoctaciones,Total,Dinamarca,2018M09,268288.0,country,2018,9,2018-09-01,dinamarca
Pernoctaciones,Total,Dinamarca,2018M10,318407.0,country,2018,10,2018-10-01,dinamarca
Pernoctaciones,Total,Dinamarca,2018M11,193476.0,country,2018,11,2018-11-01,dinamarca
Pernoctaciones,Total,Dinamarca,2018M12,147830.0,country,2018,12,2018-12-01,dinamarca
Pernoctaciones,Total,Dinamarca,2019M01,213360.0,country,2019,1,2019-01-01,dinamarca
Pernoctaciones,Total,Dinamarca,2019M02,245841.0,country,2019,2,2019-02-01,dinamarca
Pernoctaciones,Total,Dinamarca,2019M03,273261.0,country,2019,3,2019-03-01,dinamarca
Pernoctaciones,Total,Dinamarca,2019M04,260684.0,country,2019,4,2019-04-01,dinamarca
Pernoctaciones,Total,Dinamarca,2019M05,272581.0,country,2019,5,2019-05-01,dinamarca
Pernoctaciones,Total,Dinamarca,2019M06,247667.0,country,2019,6,2019-06-01,dinamarca
Pernoctaciones,Total,Dinamarca,2019M07,450541.0,country,2019,7,2019-07-01,dinamarca
Pernoctaciones,Total,Dinamarca,2019M08,266932.0,country,2019,8,2019-08-01,dinamarca
Pernoctaciones,Total,Dinamarca,2019M09,268002.0,country,2019,9,2019-09-01,dinamarca
Pernoctaciones,Total,Dinamarca,2019M10,325600.0,country,2019,10,2019-10-01,dinamarca
Pernoctaciones,Total,Dinamarca,2019M11,199051.0,country,2019,11,2019-11-01,dinamarca
Pernoctaciones,Total,Dinamarca,2019M12,169094.0,country,2019,12,2019-12-01,dinamarca
Pernoctaciones,Total,Finlandia,2015M01,160446.0,country,2015,1,2015-01-01,finlandia
Pernoctaciones,Total,Finlandia,2015M02,167524.0,country,2015,2,2015-02-01,finlandia
Pernoctaciones,Total,Finlandia,2015M03,197561.0,country,2015,3,2015-03-01,finlandia
Pernoctaciones,Total,Finlandia,2015M04,152979.0,country,2015,4,2015-04-01,finlandia
Pernoctaciones,Total,Finlandia,2015M05,101978.0,country,2015,5,2015-05-01,finlandia
Pernoctaciones,Total,Finlandia,2015M06,139480.0,country,2015,6,2015-06-01,finlandia
Pernoctaciones,Total,Finlandia,2015M07,137571.0,country,2015,7,2015-07-01,finlandia
Pernoctaciones,Total,Finlandia,2015M08,75074.0,country,2015,8,2015-08-01,finlandia
Pernoctaciones,Total,Finlandia,2015M09,87886.0,country,2015,9,2015-09-01,finlandia
Pernoctaciones,Total,Finlandia,2015M10,171521.0,country,2015,10,2015-10-01,finlandia
Pernoctaciones,Total,Finlandia,2015M11,197045.0,country,2015,11,2015-11-01,finlandia
Pernoctaciones,Total,Finlandia,2015M12,166969.0,country,2015,12,2015-12-01,finlandia
Pernoctaciones,Total,Finlandia,2016M01,161873.0,country,2016,1,2016-01-01,finlandia
Pernoctaciones,Total,Finlandia,2016M02,174064.0,country,2016,2,2016-02-01,finlandia
Pernoctaciones,Total,Finlandia,2016M03,200429.0,country,2016,3,2016-03-01,finlandia
Pernoctaciones,Total,Finlandia,2016M04,141853.0,country,2016,4,2016-04-01,finlandia
Pernoctaciones,Total,Finlandia,2016M05,92579.0,country,2016,5,2016-05-01,finlandia
Pernoctaciones,Total,Finlandia,2016M06,100158.0,country,2016,6,2016-06-01,finlandia
Pernoctaciones,Total,Finlandia,2016M07,105118.0,country,2016,7,2016-07-01,finlandia
Pernoctaciones,Total,Finlandia,2016M08,74187.0,country,2016,8,2016-08-01,finlandia
Pernoctaciones,Total,Finlandia,2016M09,81416.0,country,2016,9,2016-09-01,finlandia
Pernoctaciones,Total,Finlandia,2016M10,178822.0,country,2016,10,2016-10-01,finlandia
Pernoctaciones,Total,Finlandia,2016M11,207697.0,country,2016,11,2016-11-01,finlandia
Pernoctaciones,Total,Finlandia,2016M12,184896.0,country,2016,12,2016-12-01,finlandia
Pernoctaciones,Total,Finlandia,2017M01,175705.0,country,2017,1,2017-01-01,finlandia
Pernoctaciones,Total,Finlandia,2017M02,193576.0,country,2017,2,2017-02-01,finlandia
Pernoctaciones,Total,Finlandia,2017M03,223071.0,country,2017,3,2017-03-01,finlandia
Pernoctaciones,Total,Finlandia,2017M04,175169.0,country,2017,4,2017-04-01,finlandia
Pernoctaciones,Total,Finlandia,2017M05,111179.0,country,2017,5,2017-05-01,finlandia
Pernoctaciones,Total,Finlandia,2017M06,115755.0,country,2017,6,2017-06-01,finlandia
Pernoctaciones,Total,Finlandia,2017M07,110639.0,country,2017,7,2017-07-01,finlandia
Pernoctaciones,Total,Finlandia,2017M08,79155.0,country,2017,8,2017-08-01,finlandia
Pernoctaciones,Total,Finlandia,2017M09,109753.0,country,2017,9,2017-09-01,finlandia
Pernoctaciones,Total,Finlandia,2017M10,223679.0,country,2017,10,2017-10-01,finlandia
Pernoctaciones,Total,Finlandia,2017M11,243722.0,country,2017,11,2017-11-01,finlandia
Pernoctaciones,Total,Finlandia,2017M12,211147.0,country,2017,12,2017-12-01,finlandia
Pernoctaciones,Total,Finlandia,2018M01,195262.0,country,2018,1,2018-01-01,finlandia
Pernoctaciones,Total,Finlandia,2018M02,205868.0,country,2018,2,2018-02-01,finlandia
Pernoctaciones,Total,Finlandia,2018M03,244066.0,country,2018,3,2018-03-01,finlandia
Pernoctaciones,Total,Finlandia,2018M04,192398.0,country,2018,4,2018-04-01,finlandia
Pernoctaciones,Total,Finlandia,2018M05,125215.0,country,2018,5,2018-05-01,finlandia
Pernoctaciones,Total,Finlandia,2018M06,130965.0,country,2018,6,2018-06-01,finlandia
Pernoctaciones,Total,Finlandia,2018M07,142762.0,country,2018,7,2018-07-01,finlandia
Pernoctaciones,Total,Finlandia,2018M08,84757.0,country,2018,8,2018-08-01,finlandia
Pernoctaciones,Total,Finlandia,2018M09,113730.0,country,2018,9,2018-09-01,finlandia
Pernoctaciones,Total,Finlandia,2018M10,227312.0,country,2018,10,2018-10-01,finlandia
Pernoctaciones,Total,Finlandia,2018M11,250466.0,country,2018,11,2018-11-01,finlandia
Pernoctaciones,Total,Finlandia,2018M12,212044.0,country,2018,12,2018-12-01,finlandia
Pernoctaciones,Total,Finlandia,2019M01,179145.0,country,2019,1,2019-01-01,finlandia
Pernoctaciones,Total,Finlandia,2019M02,200791.0,country,2019,2,2019-02-01,finlandia
Pernoctaciones,Total,Finlandia,2019M03,242644.0,country,2019,3,2019-03-01,finlandia
Pernoctaciones,Total,Finlandia,2019M04,176762.0,country,2019,4,2019-04-01,finlandia
Pernoctaciones,Total,Finlandia,2019M05,126669.0,country,2019,5,2019-05-01,finlandia
Pernoctaciones,Total,Finlandia,2019M06,123849.0,country,2019,6,2019-06-01,finlandia
Pernoctaciones,Total,Finlandia,2019M07,118991.0,country,2019,7,2019-07-01,finlandia
Pernoctaciones,Total,Finlandia,2019M08,86727.0,country,2019,8,2019-08-01,finlandia
Pernoctaciones,Total,Finlandia,2019M09,109482.0,country,2019,9,2019-09-01,finlandia
Pernoctaciones,Total,Finlandia,2019M10,214246.0,country,2019,10,2019-10-01,finlandia
Pernoctaciones,Total,Finlandia,2019M11,241854.0,country,2019,11,2019-11-01,finlandia
Pernoctaciones,Total,Finlandia,2019M12,202890.0,country,2019,12,2019-12-01,finlandia
Pernoctaciones,Total,Francia,2015M01,520010.0,country,2015,1,2015-01-01,francia
Pernoctaciones,Total,Francia,2015M02,654388.0,country,2015,2,2015-02-01,francia
Pernoctaciones,Total,Francia,2015M03,704031.0,country,2015,3,2015-03-01,francia
Pernoctaciones,Total,Francia,2015M04,1539301.0,country,2015,4,2015-04-01,francia
Pernoctaciones,Total,Francia,2015M05,2025645.0,country,2015,5,2015-05-01,francia
Pernoctaciones,Total,Francia,2015M06,1447298.0,country,2015,6,2015-06-01,francia
Pernoctaciones,Total,Francia,2015M07,2060576.0,country,2015,7,2015-07-01,francia
Pernoctaciones,Total,Francia,2015M08,3287796.0,country,2015,8,2015-08-01,francia
Pernoctaciones,Total,Francia,2015M09,1701790.0,country,2015,9,2015-09-01,francia
Pernoctaciones,Total,Francia,2015M10,1561304.0,country,2015,10,2015-10-01,francia
Pernoctaciones,Total,Francia,2015M11,576345.0,country,2015,11,2015-11-01,francia
Pernoctaciones,Total,Francia,2015M12,588843.0,country,2015,12,2015-12-01,francia
Pernoctaciones,Total,Francia,2016M01,568251.0,country,2016,1,2016-01-01,francia
Pernoctaciones,Total,Francia,2016M02,716373.0,country,2016,2,2016-02-01,francia
Pernoctaciones,Total,Francia,2016M03,784240.0,country,2016,3,2016-03-01,francia
Pernoctaciones,Total,Francia,2016M04,1780826.0,country,2016,4,2016-04-01,francia
Pernoctaciones,Total,Francia,2016M05,1953669.0,country,2016,5,2016-05-01,francia
Pernoctaciones,Total,Francia,2016M06,1653143.0,country,2016,6,2016-06-01,francia
Pernoctaciones,Total,Francia,2016M07,2294437.0,country,2016,7,2016-07-01,francia
Pernoctaciones,Total,Francia,2016M08,3296911.0,country,2016,8,2016-08-01,francia
Pernoctaciones,Total,Francia,2016M09,1872300.0,country,2016,9,2016-09-01,francia
Pernoctaciones,Total,Francia,2016M10,1709345.0,country,2016,10,2016-10-01,francia
Pernoctaciones,Total,Francia,2016M11,619679.0,country,2016,11,2016-11-01,francia
Pernoctaciones,Total,Francia,2016M12,639906.0,country,2016,12,2016-12-01,francia
Pernoctaciones,Total,Francia,2017M01,571545.0,country,2017,1,2017-01-01,francia
Pernoctaciones,Total,Francia,2017M02,761271.0,country,2017,2,2017-02-01,francia
Pernoctaciones,Total,Francia,2017M03,837391.0,country,2017,3,2017-03-01,francia
Pernoctaciones,Total,Francia,2017M04,1775276.0,country,2017,4,2017-04-01,francia
Pernoctaciones,Total,Francia,2017M05,1907221.0,country,2017,5,2017-05-01,francia
Pernoctaciones,Total,Francia,2017M06,1541498.0,country,2017,6,2017-06-01,francia
Pernoctaciones,Total,Francia,2017M07,2169004.0,country,2017,7,2017-07-01,francia
Pernoctaciones,Total,Francia,2017M08,3073400.0,country,2017,8,2017-08-01,francia
Pernoctaciones,Total,Francia,2017M09,1798954.0,country,2017,9,2017-09-01,francia
Pernoctaciones,Total,Francia,2017M10,1590921.0,country,2017,10,2017-10-01,francia
Pernoctaciones,Total,Francia,2017M11,624255.0,country,2017,11,2017-11-01,francia
Pernoctaciones,Total,Francia,2017M12,569426.0,country,2017,12,2017-12-01,francia
Pernoctaciones,Total,Francia,2018M01,636950.0,country,2018,1,2018-01-01,francia
Pernoctaciones,Total,Francia,2018M02,696580.0,country,2018,2,2018-02-01,francia
Pernoctaciones,Total,Francia,2018M03,817635.0,country,2018,3,2018-03-01,francia
Pernoctaciones,Total,Francia,2018M04,1610811.0,country,2018,4,2018-04-01,francia
Pernoctaciones,Total,Francia,2018M05,2158727.0,country,2018,5,2018-05-01,francia
Pernoctaciones,Total,Francia,2018M06,1629540.0,country,2018,6,2018-06-01,francia
Pernoctaciones,Total,Francia,2018M07,2231736.0,country,2018,7,2018-07-01,francia
Pernoctaciones,Total,Francia,2018M08,3366130.0,country,2018,8,2018-08-01,francia
Pernoctaciones,Total,Francia,2018M09,1857942.0,country,2018,9,2018-09-01,francia
Pernoctaciones,Total,Francia,2018M10,1731993.0,country,2018,10,2018-10-01,francia
Pernoctaciones,Total,Francia,2018M11,621364.0,country,2018,11,2018-11-01,francia
Pernoctaciones,Total,Francia,2018M12,597195.0,country,2018,12,2018-12-01,francia
Pernoctaciones,Total,Francia,2019M01,634498.0,country,2019,1,2019-01-01,francia
Pernoctaciones,Total,Francia,2019M02,756204.0,country,2019,2,2019-02-01,francia
Pernoctaciones,Total,Francia,2019M03,836118.0,country,2019,3,2019-03-01,francia
Pernoctaciones,Total,Francia,2019M04,1619949.0,country,2019,4,2019-04-01,francia
Pernoctaciones,Total,Francia,2019M05,1948573.0,country,2019,5,2019-05-01,francia
Pernoctaciones,Total,Francia,2019M06,1705922.0,country,2019,6,2019-06-01,francia
Pernoctaciones,Total,Francia,2019M07,2214272.0,country,2019,7,2019-07-01,francia
Pernoctaciones,Total,Francia,2019M08,3515752.0,country,2019,8,2019-08-01,francia
Pernoctaciones,Total,Francia,2019M09,1874016.0,country,2019,9,2019-09-01,francia
Pernoctaciones,Total,Francia,2019M10,1663413.0,country,2019,10,2019-10-01,francia
Pernoctaciones,Total,Francia,2019M11,670376.0,country,2019,11,2019-11-01,francia
Pernoctaciones,Total,Francia,2019M12,629209.0,country,2019,12,2019-12-01,francia
Pernoctaciones,Total,Grecia,2015M01,12185.0,country,2015,1,2015-01-01,grecia
Pernoctaciones,Total,Grecia,2015M02,17740.0,country,2015,2,2015-02-01,grecia
Pernoctaciones,Total,Grecia,2015M03,21046.0,country,2015,3,2015-03-01,grecia
Pernoctaciones,Total,Grecia,2015M04,25981.0,country,2015,4,2015-04-01,grecia
Pernoctaciones,Total,Grecia,2015M05,32148.0,country,2015,5,2015-05-01,grecia
Pernoctaciones,Total,Grecia,2015M06,24437.0,country,2015,6,2015-06-01,grecia
Pernoctaciones,Total,Grecia,2015M07,26883.0,country,2015,7,2015-07-01,grecia
Pernoctaciones,Total,Grecia,2015M08,28869.0,country,2015,8,2015-08-01,grecia
Pernoctaciones,Total,Grecia,2015M09,23817.0,country,2015,9,2015-09-01,grecia
Pernoctaciones,Total,Grecia,2015M10,25548.0,country,2015,10,2015-10-01,grecia
Pernoctaciones,Total,Grecia,2015M11,20751.0,country,2015,11,2015-11-01,grecia
Pernoctaciones,Total,Grecia,2015M12,17004.0,country,2015,12,2015-12-01,grecia
Pernoctaciones,Total,Grecia,2016M01,15227.0,country,2016,1,2016-01-01,grecia
Pernoctaciones,Total,Grecia,2016M02,19480.0,country,2016,2,2016-02-01,grecia
Pernoctaciones,Total,Grecia,2016M03,19482.0,country,2016,3,2016-03-01,grecia
Pernoctaciones,Total,Grecia,2016M04,23695.0,country,2016,4,2016-04-01,grecia
Pernoctaciones,Total,Grecia,2016M05,25855.0,country,2016,5,2016-05-01,grecia
Pernoctaciones,Total,Grecia,2016M06,24553.0,country,2016,6,2016-06-01,grecia
Pernoctaciones,Total,Grecia,2016M07,37851.0,country,2016,7,2016-07-01,grecia
Pernoctaciones,Total,Grecia,2016M08,31878.0,country,2016,8,2016-08-01,grecia
Pernoctaciones,Total,Grecia,2016M09,30337.0,country,2016,9,2016-09-01,grecia
Pernoctaciones,Total,Grecia,2016M10,34243.0,country,2016,10,2016-10-01,grecia
Pernoctaciones,Total,Grecia,2016M11,24063.0,country,2016,11,2016-11-01,grecia
Pernoctaciones,Total,Grecia,2016M12,19180.0,country,2016,12,2016-12-01,grecia
Pernoctaciones,Total,Grecia,2017M01,17493.0,country,2017,1,2017-01-01,grecia
Pernoctaciones,Total,Grecia,2017M02,18902.0,country,2017,2,2017-02-01,grecia
Pernoctaciones,Total,Grecia,2017M03,24770.0,country,2017,3,2017-03-01,grecia
Pernoctaciones,Total,Grecia,2017M04,29678.0,country,2017,4,2017-04-01,grecia
Pernoctaciones,Total,Grecia,2017M05,28930.0,country,2017,5,2017-05-01,grecia
Pernoctaciones,Total,Grecia,2017M06,28835.0,country,2017,6,2017-06-01,grecia
Pernoctaciones,Total,Grecia,2017M07,37013.0,country,2017,7,2017-07-01,grecia
Pernoctaciones,Total,Grecia,2017M08,40606.0,country,2017,8,2017-08-01,grecia
Pernoctaciones,Total,Grecia,2017M09,24369.0,country,2017,9,2017-09-01,grecia
Pernoctaciones,Total,Grecia,2017M10,30404.0,country,2017,10,2017-10-01,grecia
Pernoctaciones,Total,Grecia,2017M11,20962.0,country,2017,11,2017-11-01,grecia
Pernoctaciones,Total,Grecia,2017M12,18927.0,country,2017,12,2017-12-01,grecia
Pernoctaciones,Total,Grecia,2018M01,16926.0,country,2018,1,2018-01-01,grecia
Pernoctaciones,Total,Grecia,2018M02,20823.0,country,2018,2,2018-02-01,grecia
Pernoctaciones,Total,Grecia,2018M03,23901.0,country,2018,3,2018-03-01,grecia
Pernoctaciones,Total,Grecia,2018M04,31072.0,country,2018,4,2018-04-01,grecia
Pernoctaciones,Total,Grecia,2018M05,31481.0,country,2018,5,2018-05-01,grecia
Pernoctaciones,Total,Grecia,2018M06,36824.0,country,2018,6,2018-06-01,grecia
Pernoctaciones,Total,Grecia,2018M07,34080.0,country,2018,7,2018-07-01,grecia
Pernoctaciones,Total,Grecia,2018M08,39831.0,country,2018,8,2018-08-01,grecia
Pernoctaciones,Total,Grecia,2018M09,30916.0,country,2018,9,2018-09-01,grecia
Pernoctaciones,Total,Grecia,2018M10,31429.0,country,2018,10,2018-10-01,grecia
Pernoctaciones,Total,Grecia,2018M11,39144.0,country,2018,11,2018-11-01,grecia
Pernoctaciones,Total,Grecia,2018M12,27890.0,country,2018,12,2018-12-01,grecia
Pernoctaciones,Total,Grecia,2019M01,22831.0,country,2019,1,2019-01-01,grecia
Pernoctaciones,Total,Grecia,2019M02,24663.0,country,2019,2,2019-02-01,grecia
Pernoctaciones,Total,Grecia,2019M03,31171.0,country,2019,3,2019-03-01,grecia
Pernoctaciones,Total,Grecia,2019M04,34899.0,country,2019,4,2019-04-01,grecia
Pernoctaciones,Total,Grecia,2019M05,39968.0,country,2019,5,2019-05-01,grecia
Pernoctaciones,Total,Grecia,2019M06,33130.0,country,2019,6,2019-06-01,grecia
Pernoctaciones,Total,Grecia,2019M07,30313.0,country,2019,7,2019-07-01,grecia
Pernoctaciones,Total,Grecia,2019M08,39003.0,country,2019,8,2019-08-01,grecia
Pernoctaciones,Total,Grecia,2019M09,33778.0,country,2019,9,2019-09-01,grecia
Pernoctaciones,Total,Grecia,2019M10,36037.0,country,2019,10,2019-10-01,grecia
Pernoctaciones,Total,Grecia,2019M11,35155.0,country,2019,11,2019-11-01,grecia
Pernoctaciones,Total,Grecia,2019M12,35963.0,country,2019,12,2019-12-01,grecia
Pernoctaciones,Total,Irlanda,2015M01,120304.0,country,2015,1,2015-01-01,irlanda
Pernoctaciones,Total,Irlanda,2015M02,126631.0,country,2015,2,2015-02-01,irlanda
Pernoctaciones,Total,Irlanda,2015M03,151821.0,country,2015,3,2015-03-01,irlanda
Pernoctaciones,Total,Irlanda,2015M04,224971.0,country,2015,4,2015-04-01,irlanda
Pernoctaciones,Total,Irlanda,2015M05,354408.0,country,2015,5,2015-05-01,irlanda
Pernoctaciones,Total,Irlanda,2015M06,429280.0,country,2015,6,2015-06-01,irlanda
Pernoctaciones,Total,Irlanda,2015M07,443692.0,country,2015,7,2015-07-01,irlanda
Pernoctaciones,Total,Irlanda,2015M08,404032.0,country,2015,8,2015-08-01,irlanda
Pernoctaciones,Total,Irlanda,2015M09,405950.0,country,2015,9,2015-09-01,irlanda
Pernoctaciones,Total,Irlanda,2015M10,324739.0,country,2015,10,2015-10-01,irlanda
Pernoctaciones,Total,Irlanda,2015M11,136496.0,country,2015,11,2015-11-01,irlanda
Pernoctaciones,Total,Irlanda,2015M12,117324.0,country,2015,12,2015-12-01,irlanda
Pernoctaciones,Total,Irlanda,2016M01,144888.0,country,2016,1,2016-01-01,irlanda
Pernoctaciones,Total,Irlanda,2016M02,157126.0,country,2016,2,2016-02-01,irlanda
Pernoctaciones,Total,Irlanda,2016M03,204404.0,country,2016,3,2016-03-01,irlanda
Pernoctaciones,Total,Irlanda,2016M04,259380.0,country,2016,4,2016-04-01,irlanda
Pernoctaciones,Total,Irlanda,2016M05,407819.0,country,2016,5,2016-05-01,irlanda
Pernoctaciones,Total,Irlanda,2016M06,471538.0,country,2016,6,2016-06-01,irlanda
Pernoctaciones,Total,Irlanda,2016M07,499758.0,country,2016,7,2016-07-01,irlanda
Pernoctaciones,Total,Irlanda,2016M08,448795.0,country,2016,8,2016-08-01,irlanda
Pernoctaciones,Total,Irlanda,2016M09,437483.0,country,2016,9,2016-09-01,irlanda
Pernoctaciones,Total,Irlanda,2016M10,361041.0,country,2016,10,2016-10-01,irlanda
Pernoctaciones,Total,Irlanda,2016M11,172659.0,country,2016,11,2016-11-01,irlanda
Pernoctaciones,Total,Irlanda,2016M12,121116.0,country,2016,12,2016-12-01,irlanda
Pernoctaciones,Total,Irlanda,2017M01,164690.0,country,2017,1,2017-01-01,irlanda
Pernoctaciones,Total,Irlanda,2017M02,157952.0,country,2017,2,2017-02-01,irlanda
Pernoctaciones,Total,Irlanda,2017M03,197288.0,country,2017,3,2017-03-01,irlanda
Pernoctaciones,Total,Irlanda,2017M04,286247.0,country,2017,4,2017-04-01,irlanda
Pernoctaciones,Total,Irlanda,2017M05,406111.0,country,2017,5,2017-05-01,irlanda
Pernoctaciones,Total,Irlanda,2017M06,552089.0,country,2017,6,2017-06-01,irlanda
Pernoctaciones,Total,Irlanda,2017M07,549141.0,country,2017,7,2017-07-01,irlanda
Pernoctaciones,Total,Irlanda,2017M08,492633.0,country,2017,8,2017-08-01,irlanda
Pernoctaciones,Total,Irlanda,2017M09,480620.0,country,2017,9,2017-09-01,irlanda
Pernoctaciones,Total,Irlanda,2017M10,378870.0,country,2017,10,2017-10-01,irlanda
